"","Enclosed","Dome","Cavity","Open","Egg","Ground","Cooperative","Clutch","Migration","pred","tmean","dtr","hurs","rsds","vpd","precp","wind","Order","PC1","PC2"
"Cettia_diphone",1,1,0,0,0.609765571620894,0,0,1.504077397,1,34.0161675059634,10.9378904183695,7.52809039054484,61.5190849819835,17.7514244878826,546.170044309291,165.01445439852,2.99320965880524,"Passeriformes",-0.441343766471774,-1.96496157576688
"Cettia_flavolivacea",1,1,0,0,0.21822301249444,1,0,1.252762968,2,89.0747634267093,15.689885274076,9.34986400176926,62.2763444750263,18.2201920356519,753.961176724095,184.341411223259,2.23861773107116,"Passeriformes",-0.453684978413402,-0.883360885725717
"Cettia_fortipes",0,0,0,1,0.366886488395429,0,0,1.386294361,2,100.049250281515,17.854996404709,8.69569876282596,62.6047212814017,15.5919792829464,806.728552562429,189.160329181285,2.33985028278458,"Passeriformes",-1.03919271673429,-0.688154706800176
"Cettia_major",1,1,0,0,0.583045604928676,0,0,1.186317869,1,65.5716249236408,8.95891627045111,10.7549179026319,60.0003385304968,19.9278693253046,506.896902549245,132.833099905572,3.05171533358592,"Passeriformes",0.786958640133325,-2.19437261858069
"Cettia_pallidipes",0,0,0,1,0.385923720845835,0,0,1.252762968,1,120.124454783367,21.5115121056362,9.17640451646838,62.1575888463366,17.0145595378049,999.715012932212,190.382778364061,1.96200016177335,"Passeriformes",-0.790100347783889,0.213238239616821
"Cettia_vulcania",1,1,0,0,0.21822301249444,1,0,1.255863746,2,89.0747634267093,15.689885274076,9.34986400176926,62.2763444750263,18.2201920356519,753.961176724095,184.341411223259,2.23861773107116,"Passeriformes",-0.453684978413402,-0.883360885725717
"Ceuthmochares_aereus",1,1,0,1,2.09186406167839,0,0,0.934583925,1,116.211687004094,23.7432712583272,8.68170406073764,62.9970355930763,18.6149098601055,1095.77997348503,117.202345296296,1.87406424264211,"Cuculiformes",-0.320933627807491,0.664303065026728
"Ceyx_erithaca",1,0,1,0,1.07537819337409,0,0,1.609437912,1,117.722596056793,25.557162620989,7.61389014701825,65.2907553606628,17.77281851987,1149.77193427261,229.100828594446,1.95444808038333,"Coraciiformes",-1.31971175591666,0.963566851200912
"Ceyx_fallax",1,0,1,0,1.06759173671749,0,0,1.32591385,1,31.1173846823324,25.1914940195772,3.53633074972088,69.4072348567275,18.9258605985666,990.074599489322,267.321501251301,1.8151672244902,"Coraciiformes",-2.4172897464547,0.713863332457502
"Ceyx_lecontei",1,0,1,0,0.58612915643805,0,0,1.098612289,1,137.543011018331,24.3013509989456,7.83837821607422,67.4389141728693,17.3064946969028,994.603270778697,156.303364309329,1.19278640100988,"Coraciiformes",-1.5117341511363,0.617818989049507
"Ceyx_lepidus",1,0,1,0,1.33603910515241,0,0,0.693147181,1,23.5158312590825,25.0385033821387,3.87805004955841,69.9566718898989,17.9567850438166,965.237604529005,288.311521407067,1.70729234468962,"Coraciiformes",-2.71844601731215,0.640155200265313
"Ceyx_madagascariensis",1,0,1,0,1.0896533640793,0,0,1.386294361,1,38.9738167170191,22.8734735813506,8.36982108362972,63.4284840340821,19.2777972274196,1065.73986429174,160.392633739675,2.36419744511986,"Coraciiformes",-0.309185369755207,0.459563897936663
"Ceyx_melanurus",1,0,1,0,1.26058463081423,0,0,1.32591385,1,52.9823104255037,25.9298311532454,5.24982460694801,67.1447788001252,18.1998228201645,1111.33858247623,236.84348038813,2.31477922023065,"Coraciiformes",-1.70306719856431,0.867321920069365
"Ceyx_pictus",1,0,1,0,0.729961153682662,1,0,1.504077397,1,110.466849654556,24.4970932785814,10.0324656030523,57.4121930074426,19.7111007781711,1352.21051440347,102.925333893214,2.18032919895003,"Coraciiformes",0.792920579442805,1.24616597074783
"Chaetocercus_berlepschi",0,0,0,1,-0.873869537555813,0,0,0.693147181,1,84,24.0215997695923,5.23501062393188,67.7695026397705,16.0532689094543,964.302032470703,80.4412212371826,1.74936607480049,"Caprimulgiformes",-1.62971026841981,0.310498972801554
"Chaetocercus_heliodor",0,0,0,1,-0.873869537555813,0,0,0.693147181,1,108.616332819723,16.0249321104382,7.74328322329764,67.6739440353699,16.9908108057337,606.091758081468,243.97998647587,1.46977238827751,"Caprimulgiformes",-1.98108316397141,-1.00930540845126
"Chaetocercus_jourdanii",0,0,0,1,-0.80806272265847,0,0,0.693147181,1,99.5132275132275,17.672803742545,7.49408051071974,66.6719674206285,17.1391483791291,697.393770894046,177.787203188296,2.31377259606407,"Caprimulgiformes",-1.26344769815525,-0.883217559991541
"Chaetocercus_mulsant",0,0,0,1,-0.633845843310229,0,0,0.693147181,1,83.0959792477302,14.8212998371025,7.84661010143513,67.7191213021483,17.244020382254,571.944560623664,183.514210185188,1.69238146731748,"Caprimulgiformes",-1.54174234917693,-1.28314617880887
"Chaetops_frenatus",0,0,0,1,1.78170913337455,1,1,0.693147181,1,72.5254237288136,17.6868081092834,12.9284861289849,54.3725969670183,23.836887990014,942.939125190347,30.4949412749986,3.62448975797427,"Passeriformes",3.02403793289243,-0.43908162754973
"Chaetorhynchus_papuensis",0,0,0,1,1.58923520511658,0,0,0.764098917,1,45.3571793561574,23.1495530913543,6.56456654596889,70.4858009365668,16.4093467661722,845.625897500609,334.280447552992,1.06973016007737,"Passeriformes",-3.06180107941207,0.302484580472197
"Chaetornis_striata",1,1,0,0,1.13992606944168,1,0,1.386294361,2,83.0806195393169,28.1972306196987,11.7298244570247,52.2654292733069,21.3878289227262,1864.04073883372,96.4718193346967,3.10023919727899,"Passeriformes",2.32156946459458,2.50741890869256
"Chaetura_brachyura",0,0,0,1,0.570979546585738,0,1,1.504077397,1,163.540179559321,25.1646419187398,7.23817014922586,67.7037189077729,16.9688200920474,1040.50928087662,202.671988828821,1.22262266614889,"Caprimulgiformes",-1.89480563497498,0.807438919220743
"Chaetura_chapmani",0,0,0,1,0.56531380905006,0,1,0.693147181,2,169.384159354992,25.2407074254357,7.08955663740282,68.467247984255,16.8115784004624,1019.37888353948,213.722928572255,1.07696379753391,"Caprimulgiformes",-2.12192887355337,0.802680298364499
"Chaetura_cinereiventris",0,0,0,1,0.513346478340532,0,1,1.098612289,1,161.607185411071,24.4075647304109,7.29163990303482,68.0590736263126,16.907312740746,985.03862792912,208.263875838081,1.23428939837539,"Caprimulgiformes",-1.95954834382072,0.616958617535559
"Chaetura_martinica",0,0,0,1,0.62057648772511,0,1,1.098612289,1,4.90909090909091,25.2018762068315,2.2515548359264,66.5070547624068,21.0359990091035,1080.97552490234,179.709795402758,3.58938652096373,"Caprimulgiformes",-0.916290359616145,0.549794708381727
"Chaetura_pelagica",1,0,1,1,0.65232518603969,0,1,1.504077397,3,50.3380392413771,12.9455739575756,10.1177157593889,57.3800825687368,19.1064814192363,722.437007678262,98.6066893471647,3.19716052188793,"Caprimulgiformes",0.981112411178083,-1.42783351501231
"Chaetura_spinicaudus",1,0,1,0,0.631271776841858,0,1,0.854788532,1,165.714106952265,25.4188013567115,6.95242717143149,68.0186813006029,16.8420691489296,1048.4057942277,215.885772775276,1.21606431389832,"Caprimulgiformes",-2.05403454719109,0.852943946955262
"Chaetura_vauxi",0,0,0,1,0.548121408509688,0,1,1.386294361,3,68.6533939070016,13.526310756,9.79357516603123,60.2240840872617,18.97823604532,699.50801702058,127.778533499742,2.41814008184307,"Caprimulgiformes",0.245213290488412,-1.24377612559311
"Chaetura_viridipennis",0,0,0,1,0.56531380905006,0,1,0.854788532,2,169.384159354992,25.2407074254357,7.08955663740282,68.467247984255,16.8115784004624,1019.37888353948,213.722928572255,1.07696379753391,"Caprimulgiformes",-2.12192887355337,0.802680298364499
"Chaimarrornis_leucocephalus",1,0,1,0,1.20679404557962,0,0,1.386294361,1,59.4036162146398,14.1832699267389,10.504532284624,55.9598148704166,18.7199870241943,782.441246417633,85.1811263816424,2.81824913899069,"Passeriformes",1.00652257010656,-1.11129205444798
"Chalcophaps_indica",0,0,0,1,1.84054963339749,0,0,0.693147181,1,80.1618375544984,23.6573377569578,7.68831517965118,63.35478045749,18.5827693676696,1088.57875160312,178.9542163678,2.20134601493247,"Columbiformes",-0.696177475389191,0.610341765604641
"Chalcophaps_stephani",0,0,0,1,1.90210752639692,0,0,0.693147181,1,43.6911353822708,25.1621548255628,5.69863444244253,69.141890863734,16.9768079564388,994.02998874113,274.592931695599,1.35627647666632,"Columbiformes",-2.5767077871765,0.733175738715404
"Chalcopsitta_cardinalis",1,0,1,0,2.38334047834481,0,0,1.243417106,1,16.5301587301587,25.3029479496063,3.31834871806796,70.4120553395105,17.8605121491447,963.723268151662,312.589427839007,1.80138128901285,"Psittaciformes",-2.94878545770357,0.654995560921683
"Chalcopsitta_sintillata",1,0,1,0,2.40463509544495,0,0,1.243417106,1,46.9916201117318,25.7510200778865,5.9333171831163,67.8403192898415,16.003084188733,1067.30391390497,287.545841488758,1.52908134516641,"Psittaciformes",-2.58435168087204,0.873264084479571
"Chalcostigma_herrani",0,0,0,1,-0.33219958560838,0,0,0.693147181,1,75.2718894009217,10.0896606643079,7.4854250767264,68.339993797689,16.8413490545914,396.914051284438,172.777504406766,2.9899128973484,"Caprimulgiformes",-1.17575877359194,-2.43849005494655
