"","pred","tmean","dtr","hurs","rsds","vpd","precp","wind"
"Garrulax_sukatschewi",57.144385026738,7.32141587759722,10.2833728688286,61.0526717690861,18.6251874811509,429.964870024492,84.9798362038352,3.17117810121832
"Garrulax_taewanus",76.7295918367347,20.467047988152,5.58262400237881,67.0580783960771,16.0248555115291,821.756717915438,284.314652345618,2.17573371073421
"Garrulax_vassali",126.474114441417,21.2747367474299,8.07644864324003,67.2822911836796,17.153250657895,841.036646206308,210.693794874145,2.67113209371671
"Garrulax_waddelli",21.1189189189189,2.90134036102005,10.2132404507817,59.3086735905828,24.1102282962284,334.558250468486,91.6887058876656,3.33803539340561
"Garrulax_woodi",108.562913907285,18.179201208203,10.3446424686356,61.7277125175426,17.5455850260147,801.302456281043,190.306084588663,2.13840614170428
"Garrulus_bispecularis",91.3495145631068,13.9903990295006,9.65658815040926,61.9270770490396,17.9223053474475,656.105662801991,185.485034637483,2.36003568399904
"Garrulus_glandarius",50.0196528005241,5.13644963029456,11.0018035383357,56.595810579595,19.3139368554549,447.506023441552,79.9820272908199,3.03520459795066
"Garrulus_lanceolatus",67.1871165644172,16.9941396148702,12.4426698314144,51.1338675875361,22.926169611925,1050.83575254569,112.9932695459,2.04349368655243
"Garrulus_leucotis",119.889306420442,22.7260334254693,9.27302933527672,62.2592881030475,17.2052537612145,1067.11370697251,155.928386424062,2.22465568855133
"Garrulus_lidthi",19.5714285714286,20.5646681104388,2.35435104370117,64.7071555001395,16.8983249664307,848.687761579241,319.613551548549,3.4916683605739
"Gecinulus_grantia",122.817577282531,23.0769652067372,8.42238594541269,63.7595219690966,16.4184391378585,1048.96198109806,195.433559909988,2.14648963145156
"Gecinulus_viridis",132.693667157585,22.8906767540371,8.9462188206646,63.9476682075871,17.1128781196471,1010.70069860534,180.776616890055,2.05253311188477
"Geococcyx_californianus",64.1655653792462,20.1446522321297,13.6330429843549,47.5065272658301,24.5417289679746,1314.90679309928,35.6457865594181,3.62882501209209
"Geococcyx_velox",67.9094101123596,22.7371661555901,11.1126480832529,57.6130893605479,20.6389022904835,1208.79783544648,90.8227951761042,2.09065696873357
"Geokichla_cinerea",49.0528233151184,24.591198429601,5.36859259058218,68.3835750989792,17.6272921292943,993.184203212161,252.502476259659,2.85450392842076
"Geokichla_princei",144.392388009431,25.4577030144624,7.64521557187022,66.4779682461362,16.3107596622569,1099.89181922509,142.332725902646,1.97484086339985
"Geokichla_spiloptera",78.6509433962264,23.4153676482866,7.33132606182458,66.542105008971,18.6317923563831,985.739750124373,191.893733402468,2.8083098080923
"Geothlypis_bairdi",76.9326145552561,24.7347802267563,6.42860260935164,68.3392205148373,16.1687134128375,990.633890074861,229.129749102734,2.27737222222305
"Geothlypis_chiriquensis",88.6363636363636,19.5707319433039,6.56658406691118,69.3631383722479,16.7633869864724,701.081803755327,385.213209672408,1.62439466064627
"Geothlypis_flavovelata",73.5357142857143,24.551104363941,8.23907774213761,62.1923666757251,17.6129503931318,1182.06958903964,93.0851676880367,2.40306584513377
"Geothlypis_nelsoni",73.7192118226601,17.6442296352293,12.7932149577023,54.4009776561718,23.2085900424149,943.008381961014,46.6923622450805,2.80409403446273
"Geothlypis_poliocephala",79.8752455795678,24.7949110456909,8.29946031458017,62.656187804134,18.7272903783382,1188.59865898327,145.719991499876,2.29265887679602
"Geothlypis_rostrata",3.42857142857143,24.7049884796143,3.01185526166643,60.4650671822684,22.6266689300537,1228.00319126674,96.6034731183733,3.56777903011867
"Geothlypis_speciosa",60.2,15.2485326766968,12.3497674942017,57.3813278198242,20.6593227386475,745.801257324219,87.6235885620117,1.81714153289795
"Geotrygon_caniceps",13.8795180722892,24.577463713037,6.01019547933555,64.4045544360057,19.9668422262353,1106.80677666722,135.063459741064,2.50386944736343
"Geotrygon_chrysia",12.968534151957,24.9716906265762,6.72722379958181,63.0276127725222,19.9495982904207,1175.27353666456,119.833489688103,2.77979172529483
"Geotrygon_leucometopia",17.4761904761905,18.5228174981617,8.01562493188041,65.0398812975202,19.3453994478498,753.957378569103,154.922683534168,2.07055908441544
"Geotrygon_mystacea",8.54736842105263,24.9536734932347,4.27834974590101,65.6907340601871,20.7963188974481,1090.16417043586,165.181127206903,3.0071497616015
"Geotrygon_versicolor",10.2808988764045,24.6985030013524,5.96809252192465,65.5889050344403,20.4418709144164,1077.42256078827,141.941006178267,2.49126723777042
"Glaucidium_californicum",52.6683604336043,6.10132673171697,12.0833555380826,53.4387080779244,21.810999841871,515.472053848308,69.0121385298447,3.03748590069089
"Glaucidium_castanotum",68.6616161616162,26.0112857144288,7.13517784109019,63.8599245764992,19.2080722047825,1243.7187980883,154.092751686019,2.96980639479377
