"","Enclosed","Dome","Cavity","Open","Egg","Ground","Cooperative","Clutch","Migration","pred","tmean","dtr","hurs","rsds","vpd","precp","wind","Order","PC1","PC2"
"Cardinalis_sinuatus",0,0,0,1,1.4036429994545,0,0,0.916290732,1,72.0996530036868,21.496687463348,14.2329320885876,46.0068407242791,25.2058462334465,1441.92031771334,25.9620762783699,3.37367648739433,"Passeriformes",3.60519679787933,1.60948755657988
"Carduelis_ambigua",0,0,0,1,0.504249628425897,0,0,1.252762968,1,105.213823345166,16.5096247168816,9.86273691444612,61.3822886733228,17.4462228967392,761.899268149732,140.113927943145,2.71197812418819,"Passeriformes",-0.3517734462422,-0.485600811157883
"Carduelis_atriceps",0,0,0,1,0.407787384868282,0,0,1.351776856,1,73.1965811965812,15.5058869215158,9.30948378082014,64.4851002978463,18.9012413269434,635.434616088867,195.449033753485,1.99808464218409,"Passeriformes",-1.01971575055889,-0.41109366941467
"Carduelis_cannabina",0,0,0,1,0.506817602368452,0,0,1.609437912,1,46.6264466231347,11.6150753031303,10.157710721914,56.5053611854146,18.9286893735959,680.693864378867,52.1802171973581,3.51633133443136,"Passeriformes",1.10508512220241,-1.11701333965247
"Carduelis_carduelis",0,0,0,1,0.425267735404344,0,0,1.609437912,1,46.3494165476163,9.28341596637753,10.7778292716476,54.4874611658582,19.9392819330864,667.373395115121,52.4055586930906,3.37473656709874,"Passeriformes",1.4815710402229,-1.14453402202489
"Carduelis_chloris",0,0,0,1,0.774727167552368,0,0,1.609437912,1,46.7767897070285,10.6062345545373,9.19509800838108,58.2341581450345,17.3681188684362,606.895230058167,57.5117966501263,3.29062648512885,"Passeriformes",0.457848603397694,-1.41575379393281
"Carduelis_citrinella",0,0,0,1,0.343589704390077,0,0,1.504077397,1,40.1826134499727,6.76563195905971,9.53218782710664,60.6290211435092,18.38009061756,424.733064003888,119.413594654181,3.52308278894607,"Passeriformes",0.309096019204334,-1.92080180642965
"Carduelis_cucullata",0,0,0,1,0.285178942233662,0,0,1.351776856,1,108.272727272727,23.2964177565141,7.7508713982322,63.6311253634366,19.3668060302734,1061.07390247692,141.701635880904,1.68877985260703,"Passeriformes",-1.01220769286478,0.902665987708141
"Carduelis_dominicensis",0,0,0,1,0.356919288584148,0,0,0.916290732,1,17.5571428571429,19.489991569519,8.28889973504203,63.4560066768101,19.8980318886893,847.254648263114,138.231633104597,2.12789370162146,"Passeriformes",-0.623948487599845,0.203983625779499
"Carduelis_flammea",0,0,0,1,0.336472236621213,0,0,1.609437912,2,36.1233822018863,-0.078953320701104,9.00344282385459,59.6737352378518,16.078713063386,328.459964886704,48.6612676628765,2.83341834645042,"Passeriformes",0.0777685943559647,-2.6915570627413
"Carduelis_flavirostris",0,0,0,1,0.347129531095201,1,0,1.609437912,3,36.0650275540483,3.7507856060691,12.1228251377371,51.699489215432,23.0604296304655,469.600772157469,53.7264749883393,3.72508641332072,"Passeriformes",2.56544042883094,-1.63472279994675
"Carduelis_hornemanni",0,0,0,1,0.336472236621213,0,0,1.351776856,2,36.1233822018863,-0.078953320701104,9.00344282385459,59.6737352378518,16.078713063386,328.459964886704,48.6612676628765,2.83341834645042,"Passeriformes",0.0777685943559647,-2.6915570627413
"Carduelis_lawrencei",0,0,0,1,0.0953101798043249,0,0,1.504077397,3,55.3097997892518,15.2008512952179,12.9603851125414,50.7009507592285,25.5747010820909,929.772152417327,37.7716904194011,2.84429497324378,"Passeriformes",2.81220334917876,0.431804523709423
"Carduelis_monguilloti",0,0,0,1,0.570979546585738,0,0,1.351776856,1,118.390243902439,19.8211527103331,8.25915534321855,67.4386004936404,17.8408053793558,761.505061451982,196.553657345655,2.55018581122887,"Passeriformes",-1.37515463547891,-0.194280233230264
"Carduelis_notata",0,0,0,1,0.22314355131421,0,0,0.693147181,1,77.2897749703908,17.5283178592265,12.8202530280714,55.5597651346465,21.9725457886863,907.03901851276,93.0875649555747,1.94058681303835,"Passeriformes",1.18018791849991,0.499947743893424
"Carduelis_pinus",0,0,0,1,0.3293037471426,0,0,1.252762968,1,53.834385032658,8.45661997396847,12.934412336529,50.7423949121809,23.559878640907,645.9934944103,53.6892283488307,3.18109413629405,"Passeriformes",2.58353435839062,-0.778394069768964
"Carduelis_sinica",0,0,0,1,0.683393793542067,0,0,1.252762968,1,63.9459623788714,13.787649550471,9.5051043476031,57.8808345704801,17.3225401273862,733.770605862759,112.137135682024,3.14009973630691,"Passeriformes",0.173403283771053,-0.849407369185957
"Carduelis_spinoides",0,0,0,1,0.570979546585738,0,0,1.386294361,1,89.9791719583439,15.5327085691197,9.87903699119109,60.9832164056113,19.2996190804832,767.387338476978,235.492672294537,1.80250434886692,"Passeriformes",-0.862811203546497,0.0122469242168619
"Carduelis_spinus",0,0,0,1,0.254642218373581,0,0,1.386294361,1,44.8883911907428,1.5159722218452,10.5975634461688,57.8387277182379,18.4738715721093,356.727109908346,80.8266051354004,3.11417744043115,"Passeriformes",0.780418584794765,-2.30013960106314
"Carduelis_tristis",0,0,0,1,0.254642218373581,0,0,1.609437912,1,46.6557769137238,10.156012666822,11.0185984195762,55.775279152411,19.7791936679707,624.063192443322,78.3812924570528,3.66352139821939,"Passeriformes",1.36984999725954,-1.22514301498105
"Carduelis_yemenensis",0,0,0,1,0.450319238471843,0,0,1.351776856,1,39.4014598540146,19.6426927190628,12.4593608240141,45.7003766289593,22.5203278256159,1294.21646251818,24.3743606127092,3.52164728537093,"Passeriformes",2.97713906547522,0.944859263013989
"Carpococcyx_renauldi",0,0,0,1,3.17443245858939,0,0,1.098612289,1,111.35456,25.156824821167,8.0549419644165,63.9973771813965,17.4571339263916,1168.77514316406,189.929895249023,2.35393747945786,"Cuculiformes",-1.25234399999717,0.921350816278132
"Carpodacus_cassinii",0,0,0,1,0.810930216216329,0,0,1.504077397,1,49.4227958326854,6.01960876510931,12.0915326711791,53.7773982216941,21.7216794146403,488.293551957954,67.1370778557598,2.92209512407756,"Passeriformes",1.76641294761844,-1.34321378278498
"Carpodacus_erythrinus",0,0,0,1,0.848011891120861,1,0,1.609437912,3,47.8332239185395,4.17336119987813,10.5989443780927,56.1119709889535,18.3122953870727,479.205569020426,63.5511257486321,2.71475591134108,"Passeriformes",0.783618115001997,-1.80160932871475
"Carpodacus_mexicanus",1,0,1,1,0.727548607277278,0,0,1.504077397,2,53.1102554377401,14.5190932534795,12.5020303164522,51.479256335464,22.2914481003793,922.173273243153,53.6922777372762,3.92606509655777,"Passeriformes",2.54880314964664,-0.222938462154874
"Carpodacus_pulcherrimus",0,0,0,1,0.770108221696074,0,0,1.351776856,2,26.8124267291911,-0.343750215952742,12.4495678451109,55.7241342953752,24.7125679677983,293.963550294829,74.4382446005084,4.18679864227702,"Passeriformes",2.70801583696467,-2.2444516222405
"Carpodacus_puniceus",0,0,0,1,1.30833281965018,0,0,1.351776856,2,16.6403626762318,-3.5601814377102,12.8912988205766,53.707721696142,26.0722424562681,245.085550706079,56.19784151943,4.78925653252967,"Passeriformes",3.51931009436926,-2.60155123258334
"Carpodacus_purpureus",0,0,0,1,0.830732843512508,1,0,1.504077397,2,43.5031719799552,6.04311151031443,10.1544976464174,57.2942118900444,18.2407715042996,460.131476830058,77.0025686726335,3.04875809833946,"Passeriformes",0.654214045673738,-1.79506286226735
"Carpodacus_rhodochlamys",0,0,0,1,1.2947271675944,0,0,1.351776856,2,30.1364057005367,-1.77817132805814,10.9633048996757,56.0436393268987,24.4560989148304,287.033786616236,77.5600223553615,3.91135997567467,"Passeriformes",2.29833348808984,-2.32388302733279
"Carpodacus_roborowskii",1,0,1,0,0.920551407092829,0,0,1.351776856,1,16.1227272727273,-4.76301323862916,12.9902089942585,52.7052289269187,24.6975850452076,221.328298950195,46.5758132761175,4.9915034846826,"Passeriformes",3.53421245819327,-2.90434428754648
"Carpodacus_rodochroa",0,0,0,1,0.683096844706444,0,0,1.351776856,2,68.0150485436893,10.8922476884768,11.0661646845271,57.8093814386905,21.881696419577,648.638268717053,166.974052658822,1.92673547259234,"Passeriformes",0.395435311953314,-0.364410369053406
"Carpodacus_roseus",0,0,0,1,0.955511445027436,0,0,1.351776856,3,40.1788129226146,-0.488749751678657,10.6303963252521,56.4745278842278,17.7013865707666,350.677476961681,42.3364846667288,2.64241657194538,"Passeriformes",0.784381971773126,-2.42841223468428
"Carpodacus_rubicilloides",0,0,0,1,1.24736616678022,0,0,1.351776856,1,25.5771909078965,-1.33349648518672,12.6075207392375,56.6304222706379,24.8723186385912,265.798965423027,77.7388453521172,4.33552661508756,"Passeriformes",2.74995045052898,-2.40172380434338
"Carpodacus_synoicus",0.5,0,0.5,0.5,0.746687947487975,0,0,1.504077397,1,31.5442175763102,14.1621495905023,13.7932180940499,43.6372199501161,25.363241888145,1133.37137464446,24.0174547943375,3.91800430870376,"Passeriformes",4.00149299832672,0.463485274438094
"Carpodacus_thura",0,0,0,1,1.09861228866811,0,0,1.351776856,2,31.8228479927006,1.51635934671916,12.1378893817291,56.0308613534735,24.3943309454558,339.145579250851,94.2151944702954,3.72808007186315,"Passeriformes",2.27707874681739,-1.91093307175915
"Carpodacus_trifasciatus",0,0,0,1,0.920551407092829,0,0,1.351776856,1,68.5118253486962,9.59561963512219,10.3006599266071,60.2492138184223,18.7675198571764,510.652629012553,123.919452405829,2.98614566986889,"Passeriformes",0.248920785153305,-1.3651936179427
"Carpodacus_vinaceus",0,0,0,1,0.773731449870195,0,0,1.351776856,1,60.4285714285714,10.074051985665,10.6717787545825,58.2328670441158,19.4991792799935,553.226894802517,91.0128879547119,3.43468272307562,"Passeriformes",0.920396672191719,-1.33136833022273
"Carpodectes_antoniae",0,0,0,1,2.30127991712245,0,0,0,1,98.8888888888889,25.8121279610528,5.00183868408203,67.5924727121989,17.1076946258545,1086.45172119141,330.626367357042,1.84907022449705,"Passeriformes",-2.99167460117669,1.06386292520717
"Carpodectes_nitidus",0,0,0,1,2.34137629661362,0,0,0,1,108.448148148148,24.62802045257,6.52037129578767,68.364123111301,16.711403714286,984.488194783529,240.523500145806,1.65903945907398,"Passeriformes",-2.50757982457496,0.703260615476361
"Caryothraustes_poliogaster",0,0,0,1,1.34755424823979,0,1,1.098612289,1,107.620009857072,24.5334757132269,7.39831836826405,66.1760829419794,17.3537001292537,1058.46585794433,201.977445546954,1.76258089402557,"Passeriformes",-1.85496981650528,0.831227667861663
"Catharopeza_bishopi",0,0,0,1,0.762715713855172,0,0,1.286969724,1,7,24.6213340759277,1.38291549682617,69.65087890625,20.6051425933838,947.491455078125,186.818298339844,3.86058664321899,"Passeriformes",-1.62736050787026,0.22628273457679
"Catharus_aurantiirostris",0,0,0,1,1.38629436111989,0,0,0.693147181,1,81.7467750485952,19.1076416833638,11.1797120328884,58.9652145656728,20.3036846419404,932.322441142868,115.232504552614,1.98803606454002,"Passeriformes",0.304658940100692,0.455428298065953
"Catharus_bicknelli",0,0,0,1,1.25276296849537,0,1,1.252762968,3,41.9098837209302,4.65057081088077,8.93941441940707,59.1155903727509,17.5795551399852,392.385874548624,108.753153446109,2.8761181994233,"Passeriformes",0.00209106326131284,-2.01490574893005
"Catharus_dryas",0,0,0,1,1.4114939199474,0,0,1.076353818,1,86.3152022315202,18.6710548919614,8.99784231651445,64.9156050209886,18.8526367376373,775.101537941224,176.934399709874,2.04623969504025,"Passeriformes",-1.01027082272992,-0.00575400891622543
"Catharus_frantzii",0,0,0,1,1.25276296849537,0,0,0.693147181,1,79.8032367972743,16.7079008921245,10.2870424780773,61.7037819597546,19.3821216807455,744.059033811397,149.57721202012,1.8650542728641,"Passeriformes",-0.410281092874315,-0.0768018446540153
"Catharus_fuscescens",1,0,1,1,1.23110147171419,1,0,1.252762968,3,45.7463523090463,6.5172753918561,10.2793951343764,56.9474469746372,18.6907038973362,469.280761587288,83.4756424211352,3.0397008651768,"Passeriformes",0.728435297859985,-1.68567751710643
"Catharus_gracilirostris",0,0,0,1,1.05660888510059,0,0,0.693147181,1,85.5526315789474,13.2876237819069,6.95865888344614,67.676818948043,15.7302187116523,492.689166420384,376.953342638518,1.82902291730831,"Passeriformes",-3.09375582837543,-0.855562002674263
"Catharus_guttatus",1,0,1,1,1.19392246847243,1,0,1.252762968,3,42.2699412598744,4.67516845653487,10.1912870389985,56.8859832190347,18.406909740302,433.145088626335,70.5929812308867,2.96959160838577,"Passeriformes",0.729280562183019,-1.90611643192607
"Catharus_mexicanus",0,0,0,1,1.35291350859825,0,0,0.693147181,1,104.401559454191,21.2070833749009,8.25536095468622,66.4686729215507,17.9072757873386,865.528444137722,173.014799207275,1.78711846430167,"Passeriformes",-1.49478175470419,0.278663264116414
"Catharus_minimus",0,0,0,1,1.25276296849537,0,0,1.252762968,3,26.6004975926651,-2.27479959011387,8.24808073519738,62.1200759807023,16.512555817293,268.891598883275,49.0784080233564,3.47250714982898,"Passeriformes",0.140067378196034,-3.14306895848803
"Catharus_occidentalis",0,0,0,1,1.25276296849537,0,0,0.916290732,1,77.1687051876845,17.133019662919,13.3943825335203,53.8085582271401,22.6727282991896,922.946429178213,77.5707533501312,1.87433316867495,"Passeriformes",1.56616372226223,0.589438838884096
"Catharus_ustulatus",0,0,0,1,1.25703952526263,0,0,1.252762968,3,40.1184352178702,5.25026293702931,9.38776992434173,59.2575481835411,18.0040085587694,413.94059104318,103.103930911352,3.06405704275479,"Passeriformes",0.233770332601652,-1.95742250787333
"Catherpes_mexicanus",1,0,1,0,0.562468856917829,0,0,1.791759469,1,63.9236365321348,17.6024261895242,13.8185997346892,46.573586478732,24.9517149188356,1201.02610848594,29.8642761164951,3.25193875810147,"Passeriformes",3.38670077902092,0.939083044614216
"Catoptrophorus_semipalmatus",0,0,0,1,3.67630067190708,1,0,1.386294361,3,45.4630827270278,10.866225110765,10.9121671412647,56.3584626700736,19.8001376249436,656.510297528048,62.326877162258,4.25122515909821,"Charadriiformes",1.6380232206691,-1.31800913316733
"Catreus_wallichi",0,0,0,1,4.05525717351405,0,0,2.251291799,1,72.7254901960784,15.2429434794584,12.2736726295455,52.6797191894132,22.567830574019,906.523443417352,127.967150544809,1.94528776744872,"Galliformes",1.25710778518267,0.4726078665171
"Celeus_castaneus",1,0,1,0,1.68345736968478,0,0,1.252762968,1,104.235941320293,25.1194023934437,7.65734364681353,64.7479069607959,17.7048834067782,1139.88792689292,175.893934487714,1.80690086764734,"Piciformes",-1.49696873453561,1.01248575832511
"Centrocercus_urophasianus",0,0,0,1,3.79548918917219,1,0,2.014903021,1,54.825205214872,10.7991868760985,12.7055711405453,47.8811891998777,24.2515277982276,777.170351220927,28.2583313223131,3.51674345390397,"Galliformes",3.12073762189271,-0.415027888541722
"Centropus_andamanensis",1,1,0,0,2.76000994003292,0,0,0.916290732,1,23.8214285714286,26.7672121865409,2.20749735832214,64.9198917661394,18.6693938119071,1232.43569510324,242.734268733433,2.51049630769662,"Cuculiformes",-2.26793023228265,1.21549892616376
"Centropus_chlororhynchus",1,1,0,0,2.78538445776994,0,0,0.916290732,1,71.4152542372881,25.431548280231,5.95484562243445,67.7181573641502,18.5509609125428,1056.76776278221,228.60148297326,2.08679070816202,"Cuculiformes",-2.01683300547013,0.909968589887085
"Centropus_leucogaster",1,1,0,0,2.90682394703819,0,0,0.693147181,1,132.741637150728,26.047645787656,7.26127063003594,65.9578610397333,16.6545815287683,1158.55744336581,161.714496333315,2.1052059197006,"Cuculiformes",-1.62691794871283,0.890180100758852
"Centropus_viridis",1,1,0,0,2.5200941885333,0,0,1.098612289,1,40.7833333333333,26.1262367425142,5.71813594853437,65.794316178781,18.2483015237031,1170.45449896918,199.026709860343,2.72871018890981,"Cuculiformes",-1.53192674869042,0.923316200195977
"Cephalopterus_glabricollis",0,0,0,1,3.52329419794385,0,0,0,2,109.129032258065,19.4223040611513,6.15433016900093,72.4692206844207,15.5367502550925,627.582676795221,353.35222847231,1.83304741353758,"Passeriformes",-3.53769534354846,-0.320816144359272
"Cephalopyrus_flammiceps",1,0,1,0,-0.0879670997289662,0,0,1.386294361,2,77.7012927054478,12.5421644795113,10.3041991181431,59.9753432392744,19.7527664797458,640.330077610738,171.376383143889,2.0189484563946,"Passeriformes",-0.229207018978625,-0.50525046271428
"Ceratogymna_elata",1,0,1,0,4.00135914175288,0,1,0.968250471,1,141.300381133873,25.3549090935651,7.44205910526837,66.4782013795443,16.4897867355419,1095.03371257518,177.19547669373,1.92914342562206,"Bucerotiformes",-1.81707880016274,0.787256691612028
"Cercomela_fusca",1,0,1,0,0.966983846189673,0,0,1.162423801,1,80.1151726464965,29.1763097545103,13.0619550436155,46.1364266251086,23.1660422156839,2251.23806289366,42.7289064777084,3.09258855927072,"Passeriformes",2.98295334743814,3.3720272731404
"Cercomela_melanura",1,0,1,0,0.815364813284194,1,0,1.252762968,1,33.9010579725791,26.026413348405,13.6234997910762,40.6361761700576,23.8831743285451,2133.59895502449,10.1054297643444,4.30998202878147,"Passeriformes",4.2645946107073,2.72455622482045
"Cercomela_scotocerca",1,0,1,0,0.744723520686271,1,0,1.162423801,1,83.543068640646,21.9261540057361,10.8493074664839,52.9471305600727,20.7541351793271,1270.8235236639,54.2159573367595,2.95546340392865,"Passeriformes",1.50043000322774,0.984938091187718
"Cercotrichas_podobe",0,0,0,1,1.13462272619114,0,0,1.098612289,1,48.950954493346,27.9193446657471,13.1744141330309,41.9320130758186,23.2113254943362,2262.92465322978,19.3370047657293,4.26117893367039,"Passeriformes",3.93353977051872,3.01178327970056
"Certhia_americana",1,0,1,1,0.113328685307003,0,0,1.704748092,1,56.9868400438665,8.65672830419739,13.0510263643201,51.4194589435877,23.3864261334954,624.645842652438,62.5346767169152,2.89281350952246,"Passeriformes",2.35321004456532,-0.729188300748433
"Certhia_brachydactyla",1,0,1,0,0.126632650933366,0,0,1.791759469,1,41.7397018922443,12.6318181726957,9.58070606222415,58.2065777925983,18.5675230493018,657.29517534059,65.5144070183703,3.27012478104731,"Passeriformes",0.642886658758448,-1.05507682563927
"Certhia_familiaris",1,0,1,0,0.113328685307003,0,0,1.504077397,1,48.9405390136487,5.66969415353411,9.73640943567685,57.5600369233033,16.8859809117133,452.906421049962,61.0905202898025,2.87183335037103,"Passeriformes",0.36306527456179,-1.93619120908813
"Certhia_himalayana",1,0,1,0,0.148420005118273,0,0,1.609437912,1,77.8967490247074,11.0037994681337,9.85892301628897,60.8467233923229,18.6918790264154,568.096643435474,146.701070596524,2.44928527493781,"Passeriformes",-0.221326538650658,-1.00539521191553
"Certhia_nipalensis",1,0,1,0,0.241566996603419,0,0,1.609437912,1,71.8627737226277,8.70279883327384,8.98708214446576,66.0404389207381,18.4585095468229,406.435324319436,272.02128333767,1.71667645203806,"Passeriformes",-1.69613334263745,-1.16944178521677
"Cettia_acanthizoides",1,1,0,1,-0.070277585307035,0,0,0.916290732,2,78.7226890756303,13.8869802773676,9.47106393946319,60.574094713569,17.0492310336992,686.470570700509,134.870409791877,2.79781297544221,"Passeriformes",-0.335339954200384,-0.859487795539161
"Cettia_annae",1,1,0,0,0.810930216216329,0,0,1.186317869,1,4.33333333333333,26.8680260976156,1.74750518798828,65.9634272257487,19.1447416941325,1202.0703125,325.419942220052,2.55114324887594,"Passeriformes",-2.74207983371137,1.30171335656445
"Cettia_brunnifrons",1,1,0,1,0.169764603884699,0,0,1.386294361,2,84.6054332058552,14.2245090455678,9.81719897702959,60.8284665761327,18.5742877255671,730.485705056103,175.517354546413,2.23841703749263,"Passeriformes",-0.48528939668168,-0.415619971526207
"Cettia_canturians",1,1,0,0,0.609765571620894,0,0,1.186317869,2,50.9658774896655,14.6757937096779,9.93328582447572,56.707488537444,18.098758856778,782.461630078143,89.8259062244139,3.10812144398644,"Passeriformes",0.542816777004387,-0.634887820972256
"Cettia_cetti",0,0,0,1,0.587786664902119,0,0,1.504077397,1,45.9308148746466,14.6404311753796,11.4641576124677,52.8490997452398,20.9161888937488,929.624675828593,37.1795055793654,3.63741989869611,"Passeriformes",2.02941963667263,-0.299561029376213
"Cettia_diphone",1,1,0,0,0.609765571620894,0,0,1.504077397,1,34.0161675059634,10.9378904183695,7.52809039054484,61.5190849819835,17.7514244878826,546.170044309291,165.01445439852,2.99320965880524,"Passeriformes",-0.658712889474153,-1.2873341928966
"Cettia_fortipes",0,0,0,1,0.366886488395429,0,0,1.386294361,2,100.049250281515,17.854996404709,8.69569876282596,62.6047212814017,15.5919792829464,806.728552562429,189.160329181285,2.33985028278458,"Passeriformes",-1.32696573758128,-0.334397314071444
"Cettia_major",1,1,0,0,0.583045604928676,0,0,1.186317869,1,65.5716249236408,8.95891627045111,10.7549179026319,60.0003385304968,19.9278693253046,506.896902549245,132.833099905572,3.05171533358592,"Passeriformes",0.515995694951682,-1.31409264103988
"Cettia_pallidipes",0,0,0,1,0.385923720845835,0,0,1.252762968,1,120.124454783367,21.5115121056362,9.17640451646838,62.1575888463366,17.0145595378049,999.715012932212,190.382778364061,1.96200016177335,"Passeriformes",-1.16563429060943,0.492917591768359
"Ceyx_fallax",1,0,1,0,1.06759173671749,0,0,1.32591385,1,14.75,25.9380970001221,1.52059650421143,69.6400775909424,19.5204901695251,1024.98138427734,298.25016784668,2.25498640537262,"Coraciiformes",-3.00101740450558,0.964200167183007
"Ceyx_lepidus",1,0,1,0,1.33603910515241,0,0,0.693147181,1,55.9122807017544,25.5634615044845,5.20022805996573,67.8500518464206,18.4663668980143,1067.92718714069,223.783802709152,2.12061163161466,"Coraciiformes",-2.12154457738646,0.90473059209084
"Ceyx_melanurus",1,0,1,0,1.26058463081423,0,0,1.32591385,1,52.9823104255037,25.9298311532454,5.24982460694801,67.1447788001252,18.1998228201645,1111.33858247623,236.84348038813,2.31477922023065,"Coraciiformes",-2.08345376617358,0.953903509606389
"Chaetocercus_jourdanii",0,0,0,1,-0.80806272265847,0,0,0.693147181,1,99.5132275132275,17.672803742545,7.49408051071974,66.6719674206285,17.1391483791291,697.393770894046,177.787203188296,2.31377259606407,"Caprimulgiformes",-1.54277604357032,-0.473824809611076
"Chaetornis_striata",1,1,0,0,1.13992606944168,1,0,1.386294361,2,83.0806195393169,28.1972306196987,11.7298244570247,52.2654292733069,21.3878289227262,1864.04073883372,96.4718193346967,3.10023919727899,"Passeriformes",1.70228792968655,2.48735764354834
"Chaetura_martinica",0,0,0,1,0.62057648772511,0,1,1.098612289,1,4.90909090909091,25.2018762068315,2.2515548359264,66.5070547624068,21.0359990091035,1080.97552490234,179.709795402758,3.58938652096373,"Caprimulgiformes",-1.24991820019325,0.647390043084964
"Chaetura_pelagica",1,0,1,1,0.65232518603969,0,1,1.504077397,3,50.3380392413771,12.9455739575756,10.1177157593889,57.3800825687368,19.1064814192363,722.437007678262,98.6066893471647,3.19716052188793,"Caprimulgiformes",0.691042113485089,-0.79428368526708
"Chaetura_vauxi",0,0,0,1,0.548121408509688,0,1,1.386294361,3,68.6533939070016,13.526310756,9.79357516603123,60.2240840872617,18.97823604532,699.50801702058,127.778533499742,2.41814008184307,"Caprimulgiformes",-0.0680820074334177,-0.589667723084739
"Chaimarrornis_leucocephalus",1,0,1,0,1.20679404557962,0,0,1.386294361,1,59.4036162146398,14.1832699267389,10.504532284624,55.9598148704166,18.7199870241943,782.441246417633,85.1811263816424,2.81824913899069,"Passeriformes",0.695038417080155,-0.524130952987942
"Chalybura_buffonii",0,0,0,1,-0.19164688401459,0,0,0.693147181,1,110.976485541786,24.5645581119054,6.81889671729336,66.7533719026743,16.956088208834,1050.4492686332,233.509747172751,1.81320780592378,"Caprimulgiformes",-2.18887927084106,0.801213900543888
"Chamaea_fasciata",0,0,0,1,0.660107326481745,0,0,1.386294361,1,57.9397260273973,16.1652188575431,12.563378339271,51.6028645868171,26.0434433401447,937.291957907481,20.9538446334943,3.11307122870667,"Passeriformes",2.94096026726795,0.439521305330422
"Chamaepetes_unicolor",0,0,0,1,4.54810969397717,0,0,0.916290732,1,104.476923076923,18.1727900211628,6.41329884162316,71.0784717266376,15.8154941998995,609.176456157978,363.204072570801,1.86868614279307,"Galliformes",-3.37216309997575,-0.389189435828723
"Charadrius_asiaticus",0,0,0,1,2.62466859216316,1,0,1.098612289,3,43.2763975155279,17.1343371636891,11.6773881448039,48.1551363713082,21.3655129966699,1210.01435385101,17.667273560182,4.67803369767918,"Charadriiformes",3.03367460614778,0.133852691936944
"Charadrius_hiaticula",0,0,0,1,2.37954613413017,1,0,1.252762968,2,19.1080896186078,-5.62650901018927,6.14996825353048,68.8159433721742,14.6207924628025,194.63404578732,42.6049136434516,4.39309906500801,"Charadriiformes",-0.511422399626251,-4.08810597416423
"Charadrius_leschenaultii",0,0,0,1,2.97552956623647,1,0,1.098612289,3,39.1818144073074,11.9980788834986,12.8032952902994,45.1894774928933,21.9945482356978,952.192805158169,18.250233186984,4.28992611234654,"Charadriiformes",3.37092509113891,-0.433042137086849
"Charadrius_melodus",0,0,0,1,2.24070968927596,1,0,1.386294361,3,45.508,9.30012373986244,11.3430125905037,55.8222672714233,19.5391330986023,586.969624768066,59.7345254348755,4.54769477539063,"Charadriiformes",1.8475743454121,-1.64334714406949
"Charadrius_mongolus",0,0,0,1,2.51769647261099,1,0,0.916290732,3,27.2313369570638,1.08419161694129,11.7117960067162,54.5436748652448,23.2013784124745,386.360954913951,57.7665200234767,4.01738649546069,"Charadriiformes",2.44672991821772,-2.0864241194458
"Charadrius_montanus",0,0,0,1,2.80336038090653,1,0,1.098612289,3,47.8362716291218,10.6004020098257,13.7646835735332,50.1931688394027,23.0812980718485,716.570154606654,39.6793977052139,4.28967071093261,"Charadriiformes",3.19688021160783,-0.862138034408109
"Charadrius_placidus",0,0,0,1,2.50959926237837,1,0,1.386294361,3,49.0542409901711,12.5300015093791,11.01902408152,52.2290141273798,19.3269385880687,776.279530680161,51.8392820935735,3.7997232355144,"Charadriiformes",1.73821783941266,-0.859145974735562
"Charadrius_semipalmatus",0,0,0,1,2.3174737054878,1,0,1.252762968,3,13.8003427592117,-6.01339177688233,7.29557631959645,67.8148754433679,16.2096018830016,199.607037399606,34.6238586625791,4.35438481851735,"Charadriiformes",0.0251572513960089,-3.94167862608941
"Charadrius_veredus",0,0,0,1,2.63905732961526,1,0,1.122904981,3,37.9045632333768,8.61770622413435,13.4650109890387,44.0144475665832,21.8688362872585,743.130645700228,11.7603412937776,4.6777471194833,"Charadriiformes",3.73276083694212,-1.121100053738
"Chasiempis_sandwichensis",0,0,0,1,0.73638225996756,0,0,0.796582768,1,0.545454545454547,19.986156463623,3.78150171944589,67.112759859875,20.2280051684139,782.156019885131,200.243599342578,3.23421836802454,"Passeriformes",-1.42102080247088,-0.157977734377443
"Chauna_chavaria",0,0,0,1,5.21493575760899,1,0,1.386294361,1,83.9878787878788,27.2611759301388,6.4485872557669,65.9399575666948,17.6467852101181,1239.46149310488,151.891968513258,1.8443963173664,"Anseriformes",-1.65751275623425,1.25008832640782
"Chelictinia_riocourii",0,0,0,1,2.84227018092947,0,0,1.386294361,1,63.9716091325937,28.3085130076741,13.2062807842381,41.9455724997456,22.8807180038111,2290.96473487538,32.616562970443,3.94771356796584,"Accipitriformes",3.6895887352359,3.16327757648452
"Chelidorhynx_hypoxantha",0,0,0,1,-0.0304592074847086,0,0,1.098612289,1,113.054095135908,18.9060211125475,9.62024123261074,61.676029448175,17.7829860953643,890.764081102243,178.201554593781,2.08330341497268,"Passeriformes",-0.814364963302057,0.152738909986846
"Chen_caerulescens",0,0,0,1,4.80361112466193,1,0,1.504077397,3,14.9330104923325,-8.85543735621881,6.91327466148826,70.5274414727532,16.2202599827949,149.766816909704,25.2542952738817,4.33023240625906,"Anseriformes",-0.154176613789038,-4.29341440262943
